"date","geo","time","gprop","category","name","Travel","Holiday","Labor","Unemployment","Loan","Washing_machine","Fridge","BMW","Mercedes","Fashion","year","month"
"2019-12-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",66,21,41,0,44,0,35,20,18,0,2019,12
"2019-12-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",21,13,87,0,0,48,29,13,0,45,2019,12
"2019-12-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",48,19,15,0,0,40,46,16,46,0,2019,12
"2020-01-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,23,21,0,0,44,32,15,17,22,2020,1
"2020-01-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",63,11,47,18,0,19,0,22,57,0,2020,1
"2020-01-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",17,12,46,0,0,0,0,10,47,22,2020,1
"2020-01-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",54,14,36,0,0,55,40,15,20,31,2020,1
"2020-02-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",20,13,35,0,12,58,21,14,0,27,2020,2
"2020-02-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,38,17,0,0,0,30,10,16,22,2020,2
"2020-02-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,16,20,31,0,0,13,16,23,62,2020,2
"2020-02-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",17,17,36,0,0,0,0,20,0,26,2020,2
"2020-03-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,8,52,23,0,33,41,7,19,85,2020,3
"2020-03-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",28,16,56,0,0,36,47,15,12,44,2020,3
"2020-03-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,8,28,0,14,37,68,10,38,29,2020,3
"2020-03-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,9,19,0,0,29,0,7,25,15,2020,3
"2020-03-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",22,8,77,45,0,0,25,7,18,31,2020,3
"2020-04-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",46,20,0,0,0,0,21,13,25,0,2020,4
"2020-04-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,19,23,38,0,47,25,5,14,54,2020,4
"2020-04-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",59,16,33,0,0,31,24,4,9,60,2020,4
"2020-04-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",33,19,50,0,0,63,13,8,26,32,2020,4
"2020-05-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",16,18,0,0,0,0,23,13,0,27,2020,5
"2020-05-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,16,32,0,0,33,21,11,31,48,2020,5
"2020-05-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",35,23,0,0,0,24,35,18,25,0,2020,5
"2020-05-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",56,19,36,30,0,27,29,6,15,33,2020,5
"2020-05-31","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,25,20,0,0,37,17,12,25,24,2020,5
"2020-06-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",23,25,17,46,0,52,20,19,31,82,2020,6
"2020-06-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",17,6,26,25,31,23,84,21,58,49,2020,6
"2020-06-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,7,0,0,0,37,29,15,0,0,2020,6
"2020-06-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",73,7,31,0,0,65,62,22,20,48,2020,6
"2020-07-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,32,0,0,0,91,59,28,18,68,2020,7
"2020-07-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,11,0,0,0,31,0,23,15,24,2020,7
"2020-07-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",74,15,29,0,0,87,47,14,49,0,2020,7
"2020-07-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,26,37,0,0,38,51,20,13,0,2020,7
"2020-08-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,28,0,0,29,40,32,21,25,37,2020,8
"2020-08-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,43,35,0,0,36,52,16,27,0,2020,8
"2020-08-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,0,33,42,0,46,11,33,49,2020,8
"2020-08-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,27,23,0,0,23,40,19,51,0,2020,8
"2020-08-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,13,49,66,0,96,29,22,0,35,2020,8
"2020-09-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,29,0,0,46,44,21,0,30,2020,9
"2020-09-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",60,21,35,0,0,65,25,24,16,29,2020,9
"2020-09-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,13,0,0,0,0,22,15,30,0,2020,9
"2020-09-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",16,31,28,18,22,0,31,19,50,34,2020,9
"2020-10-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,33,97,18,0,45,23,21,0,2020,10
"2020-10-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",28,12,33,0,0,35,34,16,16,43,2020,10
"2020-10-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,38,0,15,35,23,16,52,54,2020,10
"2020-10-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",23,16,27,0,0,17,0,14,15,42,2020,10
"2020-11-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",37,26,53,0,0,48,41,19,30,26,2020,11
"2020-11-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,15,18,0,15,28,31,0,37,67,2020,11
"2020-11-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,15,0,0,0,0,23,17,33,0,2020,11
"2020-11-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,13,28,0,0,29,24,15,19,31,2020,11
"2020-11-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,80,47,44,0,50,72,13,29,81,2020,11
"2020-12-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,80,50,0,0,30,45,15,22,72,2020,12
"2020-12-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,100,14,0,0,0,29,14,41,0,2020,12
"2020-12-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,88,32,21,0,34,38,19,0,40,2020,12
"2020-12-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",37,83,0,20,0,73,31,15,0,44,2020,12
"2021-01-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,18,0,0,0,23,48,13,32,35,2021,1
"2021-01-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,10,30,0,0,0,0,7,15,69,2021,1
"2021-01-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",20,24,53,51,0,97,0,9,36,53,2021,1
"2021-01-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",28,26,34,0,0,0,33,11,22,38,2021,1
"2021-01-31","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",26,7,88,54,25,19,0,12,31,41,2021,1
"2021-02-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,25,0,0,0,42,59,20,27,0,2021,2
"2021-02-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",19,29,26,0,14,17,77,14,0,50,2021,2
"2021-02-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",24,22,0,0,0,42,0,22,34,54,2021,2
"2021-02-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,24,28,0,0,78,26,15,38,78,2021,2
"2021-03-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,14,38,0,0,29,51,5,53,44,2021,3
"2021-03-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",49,14,33,0,0,0,0,14,31,32,2021,3
"2021-03-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,25,29,21,0,38,16,16,34,38,2021,3
"2021-03-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,11,0,36,0,30,29,19,38,35,2021,3
"2021-04-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",51,17,27,0,18,23,0,10,17,37,2021,4
"2021-04-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,57,19,12,55,23,23,0,46,2021,4
"2021-04-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,16,54,0,0,51,54,13,25,42,2021,4
"2021-04-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",27,25,40,0,0,26,28,16,33,63,2021,4
"2021-05-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,28,25,0,0,30,44,16,41,23,2021,5
"2021-05-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,28,16,26,0,0,63,12,39,69,2021,5
"2021-05-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,29,57,0,0,64,53,15,26,90,2021,5
"2021-05-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,14,0,0,57,0,0,9,20,67,2021,5
"2021-05-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",26,23,53,24,0,0,18,16,16,0,2021,5
"2021-06-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",18,11,50,0,34,40,39,21,55,97,2021,6
"2021-06-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,15,0,0,0,68,53,17,24,34,2021,6
"2021-06-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,23,0,28,0,86,71,18,38,0,2021,6
"2021-06-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",19,16,83,0,0,61,87,10,24,51,2021,6
"2021-07-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",33,29,30,0,0,37,49,23,22,26,2021,7
"2021-07-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,28,0,0,0,48,53,17,27,38,2021,7
"2021-07-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",33,18,17,0,0,40,80,9,0,0,2021,7
"2021-07-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",24,14,79,0,0,22,16,20,22,78,2021,7
"2021-08-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,32,30,0,0,50,33,9,19,48,2021,8
"2021-08-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",36,45,26,0,17,0,25,21,15,79,2021,8
"2021-08-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,57,0,0,36,0,12,50,0,2021,8
"2021-08-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,21,19,0,0,50,39,18,50,70,2021,8
"2021-08-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",22,18,0,0,0,0,0,10,56,0,2021,8
"2021-09-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",48,30,65,0,0,39,0,10,14,42,2021,9
"2021-09-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,26,34,20,0,38,40,15,0,41,2021,9
"2021-09-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",49,32,29,21,0,78,48,14,27,0,2021,9
"2021-09-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,26,0,0,0,55,28,7,69,66,2021,9
"2021-10-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,28,46,0,0,41,47,14,39,36,2021,10
"2021-10-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,12,39,0,0,49,51,13,27,100,2021,10
"2021-10-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",24,11,29,0,0,29,0,7,13,68,2021,10
"2021-10-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",38,7,0,0,0,25,0,27,100,75,2021,10
"2021-10-31","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",18,21,29,0,0,0,0,15,14,24,2021,10
"2021-11-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",29,18,0,0,15,0,72,13,25,17,2021,11
"2021-11-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",46,15,0,0,0,64,74,22,26,0,2021,11
"2021-11-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",29,20,0,0,36,36,44,13,0,0,2021,11
"2021-11-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",72,21,88,0,0,25,28,15,72,39,2021,11
"2021-12-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",28,20,0,0,20,38,78,10,21,26,2021,12
"2021-12-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",26,24,21,20,0,42,46,8,20,49,2021,12
"2021-12-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",25,21,0,0,0,0,23,11,39,41,2021,12
"2021-12-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",29,21,28,0,41,0,25,16,0,46,2021,12
"2022-01-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,0,0,30,92,0,28,47,36,2022,1
"2022-01-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",33,15,36,0,0,0,40,14,66,0,2022,1
"2022-01-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,11,100,0,0,54,0,9,0,64,2022,1
"2022-01-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,13,41,0,0,0,38,12,10,78,2022,1
"2022-01-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",33,19,47,0,22,0,0,14,25,18,2022,1
"2022-02-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,21,16,45,0,28,53,12,0,24,2022,2
"2022-02-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",39,28,29,18,0,28,19,23,24,48,2022,2
"2022-02-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",27,19,28,66,19,24,39,8,16,54,2022,2
"2022-02-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",87,15,32,0,10,59,32,10,0,28,2022,2
"2022-03-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,23,0,0,56,0,39,8,12,71,2022,3
"2022-03-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",37,11,32,20,16,35,22,6,0,0,2022,3
"2022-03-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,27,43,0,26,33,26,22,18,40,2022,3
"2022-03-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",24,18,0,0,0,48,16,21,22,33,2022,3
"2022-04-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",34,27,33,0,0,0,0,13,0,42,2022,4
"2022-04-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",13,24,41,15,9,25,0,20,13,46,2022,4
"2022-04-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",21,20,20,40,0,33,48,23,37,37,2022,4
"2022-04-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",16,21,24,0,0,0,0,10,33,38,2022,4
"2022-05-01","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",30,30,49,0,0,29,26,15,25,17,2022,5
"2022-05-08","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",53,24,24,29,0,49,27,6,32,49,2022,5
"2022-05-15","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,18,13,0,0,41,63,5,35,31,2022,5
"2022-05-22","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,23,33,0,16,46,99,12,0,16,2022,5
"2022-05-29","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",51,41,0,0,0,37,45,10,13,0,2022,5
"2022-06-05","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,30,14,0,0,54,47,21,12,82,2022,6
"2022-06-12","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",31,25,23,0,0,0,46,12,37,24,2022,6
"2022-06-19","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",19,20,34,0,22,38,22,8,32,46,2022,6
"2022-06-26","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,14,31,0,0,31,62,0,20,36,2022,6
"2022-07-03","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",15,38,0,0,0,32,22,9,26,17,2022,7
"2022-07-10","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,22,26,0,19,29,67,20,29,14,2022,7
"2022-07-17","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",25,22,54,47,26,69,50,10,40,67,2022,7
"2022-07-24","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,27,31,48,0,79,26,13,10,0,2022,7
"2022-07-31","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",35,38,22,0,0,71,44,14,0,70,2022,7
"2022-08-07","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,37,0,0,0,43,20,17,0,38,2022,8
"2022-08-14","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",22,24,0,0,17,76,31,14,21,27,2022,8
"2022-08-21","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,12,58,0,16,0,47,19,52,0,2022,8
"2022-08-28","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",23,29,29,0,21,40,23,23,53,26,2022,8
"2022-09-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,17,68,0,0,0,27,13,0,53,2022,9
"2022-09-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",41,19,42,0,0,29,0,10,35,17,2022,9
"2022-09-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,39,0,0,12,37,21,13,41,63,2022,9
"2022-09-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",48,26,37,0,0,39,0,18,24,76,2022,9
"2022-10-02","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",40,35,0,0,0,16,42,15,28,14,2022,10
"2022-10-09","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,31,16,0,64,33,45,13,43,95,2022,10
"2022-10-16","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,21,28,0,0,37,78,14,0,85,2022,10
"2022-10-23","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",39,29,0,55,12,40,57,20,32,26,2022,10
"2022-10-30","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",22,31,28,0,0,49,38,23,22,0,2022,10
"2022-11-06","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",42,31,31,0,0,34,19,8,26,0,2022,11
"2022-11-13","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",61,12,0,0,0,18,29,19,34,33,2022,11
"2022-11-20","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",24,21,17,0,0,87,0,17,0,33,2022,11
"2022-11-27","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",25,20,64,33,78,38,31,8,18,24,2022,11
"2022-12-04","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",23,19,43,26,0,38,68,14,0,37,2022,12
"2022-12-11","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",87,29,0,0,14,0,10,14,0,56,2022,12
"2022-12-18","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",0,26,58,0,0,0,61,8,18,40,2022,12
"2022-12-25","MD-SN","2018-01-01 2022-12-31","web",0,"Transnistria",34,13,21,0,43,53,41,12,41,17,2022,12
