regcode,date,Labor,Unemployment,Investment,Loan,Economy,Interest_rate,Inflation,Bankruptcy,Export,Mortgage_loan,Baggage,Holiday,BMW,Mercedes,McDonalds,Calvin_Klein,Gucci,Emigration,Washing_machine,Fridge,Sony,apple,Fitness,Recruitment,Travel,Savings,Computer_security,Unemployment_benefits,Fashion,MBA_degree
UA-68,2014-01-01,58,27,61,0,43,0,11,21,39,0,39,10,29,29,0,28,17,11,41,29,55,47,32,0,23,0,51,0,53,0
UA-68,2014-02-01,71,13,21,13,44,53,15,52,0,0,21,9,22,17,0,0,31,0,32,27,14,47,35,0,32,40,43,0,52,0
UA-68,2014-03-01,53,38,40,0,51,24,30,62,0,22,0,6,16,12,0,0,0,19,36,32,41,37,49,18,34,20,0,0,42,42
UA-68,2014-04-01,59,0,30,14,65,0,0,0,57,0,0,13,32,58,7,40,0,28,25,36,48,26,32,0,29,23,0,0,56,0
UA-68,2014-05-01,100,0,47,0,36,23,54,0,19,0,67,13,33,10,9,15,33,36,20,30,27,12,34,0,35,0,0,0,58,0
UA-68,2014-06-01,92,31,0,0,60,0,30,100,46,0,0,9,21,56,9,0,0,0,27,24,30,45,19,36,49,0,0,0,51,0
UA-68,2014-07-01,38,51,0,33,33,0,12,0,30,0,0,11,25,55,7,0,0,0,33,24,0,36,37,20,31,53,42,0,54,0
UA-68,2014-08-01,16,0,0,0,13,37,15,40,28,0,22,12,17,50,9,19,0,0,33,35,60,50,29,53,26,48,0,0,54,0
UA-68,2014-09-01,57,0,0,15,47,0,48,34,0,14,25,14,23,37,0,41,0,0,34,42,88,77,22,0,34,0,64,0,53,0
UA-68,2014-10-01,59,16,65,44,21,84,17,60,21,0,40,13,32,45,4,0,35,0,45,29,71,49,0,0,19,0,28,0,60,0
UA-68,2014-11-01,56,36,63,0,38,0,17,0,19,0,19,15,23,30,0,0,0,0,27,45,79,35,45,57,16,38,31,0,60,0
UA-68,2014-12-01,55,0,33,0,49,0,16,87,0,12,56,17,28,23,0,0,31,0,46,49,88,42,39,0,29,26,0,0,44,0
UA-68,2015-01-01,55,15,24,17,44,0,26,57,25,0,38,9,23,20,3,25,0,12,59,29,23,22,13,0,26,0,52,17,45,0
UA-68,2015-02-01,59,25,0,12,49,20,13,41,36,0,0,9,22,21,0,0,0,0,54,26,45,23,29,0,11,50,78,22,46,0
UA-68,2015-03-01,49,0,49,8,48,0,10,56,20,0,0,9,22,39,0,22,56,0,35,32,60,47,77,0,27,0,39,30,56,0
UA-68,2015-04-01,56,27,54,18,59,0,30,46,40,18,0,9,19,31,0,0,14,23,31,29,29,31,46,39,14,68,0,0,46,85
UA-68,2015-05-01,57,0,92,0,52,0,0,0,0,0,31,17,27,14,0,0,0,11,33,35,28,56,34,19,34,50,0,0,48,0
UA-68,2015-06-01,56,0,48,0,39,58,27,0,0,0,0,10,22,10,5,27,0,17,38,25,39,25,49,0,26,21,98,0,38,0
UA-68,2015-07-01,43,0,25,23,28,0,14,28,26,0,0,9,23,38,7,20,0,0,35,26,58,36,52,0,23,0,0,37,34,0
UA-68,2015-08-01,42,0,69,0,20,31,0,0,28,0,27,15,20,22,3,0,0,0,50,53,34,39,45,0,26,0,24,20,46,28
UA-68,2015-09-01,69,0,48,11,32,26,9,31,0,0,0,18,22,39,0,0,41,14,35,33,37,34,39,0,31,0,22,23,28,0
UA-68,2015-10-01,70,0,59,19,31,0,45,35,24,21,0,14,25,27,3,0,15,11,32,30,55,32,52,0,24,22,0,0,52,0
UA-68,2015-11-01,87,31,76,15,62,0,10,25,29,0,16,12,28,32,0,0,14,18,47,24,68,41,43,0,24,22,0,26,48,0
UA-68,2015-12-01,53,28,53,0,29,0,43,23,0,0,0,17,18,25,5,0,15,0,53,63,71,46,31,0,17,0,0,46,48,0
UA-68,2016-01-01,47,13,23,0,24,0,22,0,32,0,0,12,23,13,0,0,0,8,33,33,32,29,36,0,24,0,28,0,43,0
UA-68,2016-02-01,61,35,39,10,36,0,0,0,0,0,0,9,34,26,0,36,22,0,44,33,70,23,51,0,35,0,0,0,53,26
UA-68,2016-03-01,53,16,52,0,42,28,20,0,30,8,24,13,27,28,2,13,0,0,37,24,28,30,30,0,27,0,0,0,53,0
UA-68,2016-04-01,68,16,73,7,54,0,0,16,40,0,0,10,23,24,0,0,34,9,35,28,19,36,45,0,24,0,0,18,28,0
UA-68,2016-05-01,62,0,48,0,50,0,0,37,41,0,0,14,24,40,5,41,0,18,59,36,23,28,28,0,26,15,0,0,32,0
UA-68,2016-06-01,94,16,0,0,48,0,33,0,25,0,0,11,26,23,8,34,0,0,52,49,35,43,34,0,24,0,22,0,44,40
UA-68,2016-07-01,35,28,38,0,38,0,13,0,64,0,20,8,30,25,8,29,27,0,44,55,40,47,49,15,23,0,43,0,44,0
UA-68,2016-08-01,47,0,100,9,26,0,0,0,0,0,0,14,27,21,0,38,0,0,49,50,41,46,72,0,23,0,19,20,39,0
UA-68,2016-09-01,65,22,0,9,37,0,8,40,32,0,16,19,21,29,4,53,11,0,38,43,17,31,25,0,30,17,0,0,57,0
UA-68,2016-10-01,44,0,42,0,40,34,8,30,14,0,32,15,29,38,7,17,0,0,46,34,43,58,26,0,29,0,0,0,55,0
UA-68,2016-11-01,70,42,0,15,41,0,23,14,39,0,15,16,32,26,0,10,11,0,56,18,30,41,31,0,23,27,0,0,35,26
UA-68,2016-12-01,59,28,34,0,44,24,30,0,41,0,0,20,23,57,3,11,14,0,50,43,48,34,46,0,13,0,0,33,67,0
UA-68,2017-01-01,50,0,0,9,26,13,12,12,16,6,22,14,26,67,5,16,0,0,67,33,55,41,61,0,24,0,18,0,62,21
UA-68,2017-02-01,80,17,20,0,47,0,37,0,0,0,0,15,27,58,0,21,12,22,73,39,54,31,75,30,28,0,13,0,93,0
UA-68,2017-03-01,67,23,24,6,42,0,21,12,0,0,0,13,24,57,7,11,8,9,58,38,71,41,69,11,33,0,0,0,64,0
UA-68,2017-04-01,65,8,38,11,44,0,11,0,29,0,16,13,30,58,2,15,16,0,53,35,58,32,45,0,17,0,0,0,62,0
UA-68,2017-05-01,56,23,42,11,59,0,20,0,32,0,42,18,24,59,8,14,14,0,54,39,58,31,61,0,24,0,18,0,61,0
UA-68,2017-06-01,57,33,45,11,6,0,15,0,24,12,19,13,26,60,8,0,21,0,59,56,55,30,37,0,21,0,0,0,73,0
UA-68,2017-07-01,49,0,18,0,21,0,16,86,17,0,44,13,30,57,2,0,21,0,54,67,35,19,49,0,26,41,0,18,83,0
UA-68,2017-08-01,37,0,30,22,17,0,22,0,19,0,32,21,32,62,8,12,0,0,79,53,45,43,42,19,31,0,13,0,74,0
UA-68,2017-09-01,59,0,21,7,42,0,22,25,0,0,0,23,30,62,8,46,17,0,49,47,40,49,46,0,21,0,18,0,70,0
UA-68,2017-10-01,76,10,26,25,44,0,6,12,14,9,18,21,23,60,5,45,48,0,50,42,46,33,54,17,26,12,16,0,77,0
UA-68,2017-11-01,72,22,10,0,58,0,27,0,0,6,14,16,26,51,6,12,37,0,61,57,52,34,66,0,20,0,16,11,77,0
UA-68,2017-12-01,62,0,12,18,54,0,6,0,28,8,40,27,26,50,3,9,46,0,73,50,55,48,66,0,19,0,36,14,70,0
UA-68,2018-01-01,65,18,23,11,35,0,18,0,27,0,10,18,25,54,6,15,40,9,67,42,53,41,83,0,21,0,0,0,76,0
UA-68,2018-02-01,69,15,44,19,51,12,20,0,23,0,0,16,31,58,0,13,57,12,57,30,58,23,87,0,31,0,0,0,79,0
UA-68,2018-03-01,67,17,18,15,48,10,12,16,28,0,16,14,25,51,5,24,27,17,55,49,28,32,45,18,20,21,0,0,75,0
UA-68,2018-04-01,64,0,70,34,50,0,29,0,0,0,15,14,25,71,7,0,69,18,54,55,35,35,63,16,31,0,0,0,74,0
UA-68,2018-05-01,72,17,25,20,58,0,27,12,25,0,11,30,30,63,7,20,86,13,58,43,34,33,41,8,46,0,0,0,58,29
UA-68,2018-06-01,46,0,19,27,23,0,13,17,0,10,40,14,28,59,5,20,94,0,57,52,19,43,50,9,37,0,0,0,61,65
UA-68,2018-07-01,35,12,31,30,29,0,23,0,16,0,0,19,28,65,8,34,58,11,65,58,43,32,83,49,34,22,10,0,47,0
UA-68,2018-08-01,42,11,17,19,32,0,17,0,13,17,22,33,35,59,8,10,49,15,63,69,50,43,51,8,25,13,15,23,73,0
UA-68,2018-09-01,60,8,0,20,52,18,14,13,0,8,34,26,32,59,2,21,60,9,66,41,37,69,52,0,33,0,0,0,55,0
UA-68,2018-10-01,78,22,36,34,44,21,28,0,28,7,46,24,34,81,14,11,20,0,59,50,32,52,84,10,30,0,0,0,58,0
UA-68,2018-11-01,90,0,35,21,57,38,17,12,17,0,52,21,32,66,9,38,55,14,81,51,28,40,80,28,32,13,0,0,64,0
UA-68,2018-12-01,61,9,33,13,50,10,17,17,38,15,0,32,30,61,5,15,41,11,77,51,42,32,74,8,31,0,0,0,58,13
UA-68,2019-01-01,40,0,9,18,25,0,8,12,28,0,0,20,32,63,7,16,41,16,70,35,38,31,75,19,32,13,0,0,57,0
UA-68,2019-02-01,74,18,25,39,40,0,21,0,34,11,0,18,27,30,7,43,43,8,66,40,23,27,63,17,29,0,0,13,22,0
UA-68,2019-03-01,52,13,18,48,39,16,9,0,27,0,25,20,30,31,5,9,36,13,51,48,10,46,31,0,30,11,15,0,40,0
UA-68,2019-04-01,43,22,23,30,34,0,19,20,18,0,34,18,26,55,5,19,43,0,67,40,34,26,50,19,33,41,0,0,47,0
UA-68,2019-05-01,56,17,0,29,39,0,17,15,16,13,26,23,37,71,11,21,44,10,58,49,26,29,69,0,27,0,13,0,44,29
UA-68,2019-06-01,41,0,27,31,30,0,10,0,28,0,28,24,36,62,8,14,19,0,78,79,26,33,77,0,41,29,24,0,37,0
UA-68,2019-07-01,35,0,0,32,26,0,0,18,14,0,0,22,42,57,6,13,32,5,65,92,42,33,98,0,42,0,0,18,43,17
UA-68,2019-08-01,29,0,16,42,28,0,12,14,11,7,41,37,49,65,10,14,38,12,86,68,37,40,82,14,34,0,0,0,54,23
UA-68,2019-09-01,65,14,16,100,48,0,13,0,15,16,0,34,100,69,4,21,26,0,83,58,55,78,73,23,37,0,18,0,57,0
UA-68,2019-10-01,53,7,0,28,59,17,18,0,19,0,0,25,37,91,6,21,28,0,54,44,47,37,87,9,39,32,0,8,54,66
UA-68,2019-11-01,57,18,26,29,59,0,15,8,35,12,37,25,35,70,6,32,31,7,86,47,20,41,86,13,23,20,0,0,56,0
UA-68,2019-12-01,57,8,33,29,59,9,19,54,9,0,0,35,31,60,4,22,32,17,77,56,25,37,73,8,28,21,20,19,44,23
UA-68,2020-01-01,55,11,44,22,35,22,15,11,25,0,38,29,38,85,8,29,53,17,61,48,29,46,78,30,34,12,0,22,60,0
UA-68,2020-02-01,75,11,35,24,37,17,9,21,23,0,0,19,29,66,5,10,36,8,74,36,23,44,100,6,28,0,19,0,54,28
UA-68,2020-03-01,46,18,21,22,48,10,16,0,22,0,7,19,32,65,3,17,24,5,48,39,23,35,78,7,26,0,0,8,45,0
UA-68,2020-04-01,54,28,25,31,49,16,21,14,41,8,21,20,37,56,5,8,19,5,64,44,24,38,75,0,28,0,8,0,40,0
UA-68,2020-05-01,59,26,48,11,62,6,11,19,27,3,13,28,33,58,4,24,0,10,66,51,35,40,63,18,31,0,9,10,49,22
UA-68,2020-06-01,50,35,32,30,28,0,20,0,18,0,0,25,39,81,7,26,40,0,85,76,35,40,74,8,18,0,0,0,42,26
UA-68,2020-07-01,48,12,9,15,30,21,6,0,15,0,0,27,42,100,7,11,32,0,69,82,33,47,72,0,27,0,7,0,47,0
UA-68,2020-08-01,44,9,0,18,15,0,14,0,13,0,0,39,36,70,11,21,51,0,79,78,24,48,78,37,20,0,16,0,54,0
UA-68,2020-09-01,63,9,24,15,51,19,17,0,16,0,0,31,43,57,2,16,57,0,69,63,15,39,81,0,28,0,0,9,43,0
UA-68,2020-10-01,54,15,20,25,44,15,0,0,17,9,0,24,39,85,5,34,46,0,72,51,18,50,85,19,28,11,0,0,48,41
UA-68,2020-11-01,55,24,31,14,70,0,8,0,26,10,0,28,38,59,3,16,41,0,76,54,26,32,84,10,33,17,10,0,47,0
UA-68,2020-12-01,59,22,25,22,49,0,11,9,23,0,19,100,39,66,5,20,38,11,78,51,9,49,61,0,23,0,19,0,48,20
UA-68,2021-01-01,65,21,26,17,47,0,18,7,22,0,12,28,42,72,7,25,40,0,64,43,20,42,65,0,24,0,0,19,41,0
UA-68,2021-02-01,72,28,0,14,48,0,14,0,35,7,11,23,32,49,4,24,12,13,59,44,23,37,62,0,28,0,0,0,39,24
UA-68,2021-03-01,64,12,31,19,42,10,19,0,21,8,17,23,35,64,7,14,33,8,70,51,20,40,59,0,25,15,13,0,50,53
UA-68,2021-04-01,67,12,30,16,62,0,0,0,21,0,0,19,37,62,10,14,24,9,68,52,18,29,41,0,29,0,18,18,40,0
UA-68,2021-05-01,46,31,32,25,48,28,8,17,37,0,12,33,35,61,11,15,26,16,57,48,14,34,51,0,29,0,11,0,43,11
UA-68,2021-06-01,45,13,34,24,30,0,13,0,18,0,13,33,34,68,17,0,12,0,68,58,17,32,63,7,26,0,0,30,47,0
UA-68,2021-07-01,44,6,31,19,9,22,14,0,22,0,20,33,40,58,17,29,0,10,83,100,29,38,45,0,30,11,12,0,40,0
UA-68,2021-08-01,29,14,35,26,20,0,27,13,11,9,13,49,44,66,100,29,34,0,78,64,27,56,64,0,33,22,14,0,43,76
UA-68,2021-09-01,55,11,0,0,45,35,15,21,17,0,28,40,48,78,55,44,11,0,79,52,34,45,33,22,37,0,0,0,50,0
UA-68,2021-10-01,64,19,15,13,49,16,7,0,17,0,27,31,32,63,28,18,43,7,76,49,18,52,40,0,38,0,12,0,35,0
UA-68,2021-11-01,47,17,42,16,94,18,28,0,13,11,21,28,36,67,15,38,38,8,88,54,26,52,49,0,24,0,12,0,49,0
UA-68,2021-12-01,49,10,39,37,49,17,15,8,0,0,0,42,35,62,11,35,42,12,78,61,21,50,48,16,32,0,15,0,29,0
UA-68,2022-01-01,49,9,24,27,32,0,17,0,25,10,11,27,44,86,18,23,40,17,85,53,25,59,61,0,29,13,14,0,51,0
UA-68,2022-02-01,56,9,55,28,63,0,9,0,26,0,15,25,30,62,14,25,55,13,55,42,13,47,38,34,23,13,15,11,42,37
UA-68,2022-03-01,40,22,46,26,53,0,18,0,49,5,12,19,28,37,21,17,34,29,72,30,16,60,26,0,27,7,9,13,40,0
UA-68,2022-04-01,50,36,42,18,66,0,13,9,49,5,12,20,37,51,17,11,22,21,73,48,20,59,41,12,26,24,6,31,42,17
UA-68,2022-05-01,55,30,42,16,69,5,18,6,57,0,6,27,41,59,9,30,20,8,76,55,11,57,44,7,30,13,0,22,36,7
UA-68,2022-06-01,42,21,22,15,35,20,19,18,21,0,18,36,41,65,10,23,17,4,90,82,23,67,55,0,25,11,9,19,36,0
UA-68,2022-07-01,23,13,31,14,24,0,10,18,27,3,14,31,50,72,12,30,37,0,90,86,22,56,51,16,21,8,14,6,37,22
UA-68,2022-08-01,31,19,37,18,26,0,17,39,18,5,0,50,47,70,15,33,26,5,89,78,9,48,51,9,16,17,16,0,35,12
UA-68,2022-09-01,44,6,44,26,57,10,17,6,24,7,16,38,44,63,13,29,20,18,83,62,18,72,45,9,37,23,19,0,40,0
UA-68,2022-10-01,53,12,20,18,68,12,0,11,43,3,6,25,41,61,13,13,19,10,100,59,11,50,36,13,32,17,13,22,35,0
UA-68,2022-11-01,45,17,31,19,66,8,20,8,27,7,9,34,40,62,30,20,22,6,99,77,26,47,34,13,34,0,16,6,51,0
UA-68,2022-12-01,36,13,37,16,48,12,23,0,19,3,0,39,44,63,27,50,30,0,87,57,22,61,36,5,26,0,5,11,30,0
UA-68,2023-01-01,34,0,37,22,27,0,16,16,35,0,0,26,42,60,16,21,28,0,91,48,25,62,49,0,26,0,15,0,28,17
UA-71,2012-01-01,56,46,22,0,80,0,63,0,31,0,0,14,35,0,23,95,0,20,16,24,26,31,62,0,19,0,0,0,31,0
UA-71,2012-02-01,100,38,38,0,60,48,0,0,21,0,0,13,30,72,25,87,0,0,25,30,19,40,66,0,98,0,67,0,59,0
UA-71,2012-03-01,94,75,0,21,61,28,60,0,79,0,0,15,22,0,0,87,75,61,0,16,69,37,86,0,51,0,35,0,83,0
UA-71,2012-04-01,83,46,0,24,100,0,34,0,22,0,0,11,25,84,37,80,0,21,36,32,67,60,42,0,24,52,55,0,67,0
UA-71,2012-05-01,82,100,30,61,78,0,100,37,33,0,0,12,41,56,17,68,0,0,20,31,27,26,67,0,29,0,100,27,80,0
UA-71,2012-06-01,38,62,93,0,28,0,0,0,0,0,0,16,30,35,39,100,0,0,0,73,100,29,39,0,60,0,46,0,71,0
UA-71,2012-07-01,30,82,0,0,29,0,82,0,0,0,0,17,30,41,22,78,0,70,38,63,96,58,0,0,79,0,40,0,51,0
UA-71,2012-08-01,45,0,29,30,43,0,0,0,65,78,0,10,37,57,31,89,0,100,30,50,27,43,24,0,40,0,0,0,67,0
UA-71,2012-09-01,56,0,0,0,50,0,23,0,0,0,0,12,28,29,14,91,30,0,0,15,23,100,47,0,65,47,64,0,77,0
UA-71,2012-10-01,60,0,81,29,60,0,89,27,39,0,58,15,26,46,20,93,0,0,19,35,46,67,53,56,44,100,44,0,94,0
UA-71,2012-11-01,66,50,18,0,93,0,41,0,46,68,0,13,37,55,21,88,0,0,60,10,41,58,33,0,86,0,38,27,76,0
UA-71,2012-12-01,56,0,44,12,53,0,60,0,82,0,0,15,24,40,0,81,0,28,35,27,34,51,32,0,17,0,24,0,78,0
UA-71,2013-01-01,44,44,32,10,47,0,0,0,100,0,0,11,19,58,26,85,0,0,41,43,52,63,32,0,57,0,26,100,67,0
UA-71,2013-02-01,52,91,54,0,73,0,24,96,43,0,0,11,27,30,0,79,31,0,23,35,84,39,22,0,20,78,28,0,90,31
UA-71,2013-03-01,46,37,44,0,55,0,46,25,26,0,50,11,21,28,28,62,28,0,27,27,84,29,40,35,49,0,28,0,71,0
UA-71,2013-04-01,67,0,100,13,41,0,20,31,21,86,0,16,42,18,31,66,0,23,30,40,59,36,34,0,53,0,53,53,97,0
UA-71,2013-05-01,60,0,70,22,62,100,0,0,40,100,0,11,36,22,38,75,22,36,48,74,25,7,36,0,81,47,42,0,38,0
UA-71,2013-06-01,34,45,76,12,42,0,0,0,22,73,0,14,32,26,24,63,0,64,36,78,56,30,10,100,61,0,29,0,55,100
UA-71,2013-07-01,13,53,20,0,33,0,0,32,0,0,0,11,32,25,39,55,42,17,32,44,48,45,45,0,63,0,0,0,86,0
UA-71,2013-08-01,22,0,39,18,39,0,0,0,37,0,0,13,30,37,32,61,0,39,33,43,38,40,53,97,49,0,0,22,85,0
UA-71,2013-09-01,47,63,14,0,54,0,37,38,34,0,59,16,28,33,11,74,28,0,18,33,29,33,85,0,23,0,0,0,78,0
UA-71,2013-10-01,51,0,40,50,60,0,68,70,51,0,0,16,31,37,0,71,0,11,52,30,42,42,34,0,44,90,44,0,56,0
UA-71,2013-11-01,52,81,28,16,66,0,65,20,41,0,49,12,26,24,32,52,0,12,59,19,55,38,51,0,46,0,15,29,71,33
UA-71,2013-12-01,46,41,23,27,55,0,19,49,0,34,0,16,30,39,46,55,0,11,36,27,46,36,45,0,45,66,27,0,51,0
UA-71,2014-01-01,31,0,42,8,28,0,0,46,20,0,0,11,32,47,36,45,0,20,28,23,36,43,38,0,40,0,27,43,66,63
UA-71,2014-02-01,43,50,35,0,90,0,18,19,39,35,0,9,18,16,24,49,70,0,44,25,39,29,34,0,49,0,0,0,78,0
UA-71,2014-03-01,42,0,49,10,58,0,21,0,31,0,18,13,29,17,0,43,0,0,39,17,15,33,45,0,50,0,25,0,57,0
UA-71,2014-04-01,64,70,31,20,54,33,39,0,32,0,20,13,22,58,19,39,21,23,30,20,29,27,43,0,62,26,21,0,62,0
UA-71,2014-05-01,54,0,19,8,68,0,27,33,41,0,0,14,27,25,10,46,52,0,49,27,65,56,24,0,67,0,47,0,73,32
UA-71,2014-06-01,44,0,69,0,64,16,0,84,18,0,18,7,16,33,22,52,0,0,45,42,21,33,37,46,57,0,14,0,62,0
UA-71,2014-07-01,28,0,45,12,36,0,38,0,47,38,36,9,18,22,32,48,36,0,49,37,30,22,45,55,57,0,24,0,66,0
UA-71,2014-08-01,7,89,0,9,39,0,38,0,16,0,27,14,24,16,20,46,0,0,34,47,34,31,65,36,18,0,17,0,34,0
UA-71,2014-09-01,25,28,15,0,62,32,30,0,18,55,0,16,26,27,41,46,0,0,46,39,37,36,41,0,89,31,28,0,52,30
UA-71,2014-10-01,28,68,34,0,62,0,33,31,15,32,0,13,23,16,7,32,0,0,51,39,31,24,32,49,25,89,0,0,41,24
UA-71,2014-11-01,49,48,18,18,88,0,0,18,0,0,16,12,28,29,21,31,35,0,58,30,47,43,15,27,43,0,0,0,48,0
UA-71,2014-12-01,24,52,39,8,58,0,66,47,27,0,21,17,30,24,6,37,0,0,42,30,47,41,33,32,15,0,0,0,40,0
UA-71,2015-01-01,19,0,20,15,40,0,25,47,19,0,0,12,24,11,27,27,0,34,26,26,53,31,46,41,66,28,0,0,46,0
UA-71,2015-02-01,38,0,0,0,41,0,29,0,53,24,0,8,17,23,17,30,13,15,34,36,33,35,47,0,53,26,39,0,73,0
UA-71,2015-03-01,47,45,13,15,39,0,43,60,31,0,0,12,25,24,20,29,34,0,43,24,31,38,37,0,39,31,0,0,63,0
UA-71,2015-04-01,62,43,50,11,37,0,46,33,33,0,0,13,22,19,0,39,0,30,35,33,27,40,36,0,44,46,18,0,43,0
UA-71,2015-05-01,32,0,32,0,65,0,26,57,12,22,0,16,32,12,32,37,29,25,43,42,22,35,28,0,48,35,19,0,68,0
UA-71,2015-06-01,28,45,40,18,74,53,20,100,22,0,16,10,31,19,13,28,0,0,34,48,58,23,35,51,53,0,0,0,29,0
UA-71,2015-07-01,28,42,43,14,30,0,35,18,27,0,0,11,24,19,40,28,23,12,47,49,20,46,55,0,56,0,26,0,35,0
UA-71,2015-08-01,16,0,30,15,31,0,30,23,54,0,19,14,35,30,34,34,0,0,41,56,39,41,22,0,51,32,0,13,50,25
UA-71,2015-09-01,26,0,39,0,35,0,36,0,22,0,29,17,21,35,17,32,0,12,56,44,20,49,40,0,66,0,26,0,59,0
UA-71,2015-10-01,43,26,30,0,56,11,55,45,41,0,31,15,23,27,15,28,31,8,50,35,40,36,50,0,41,0,30,26,65,28
UA-71,2015-11-01,53,22,47,6,64,0,0,65,25,0,0,11,25,17,15,30,0,0,50,32,56,41,51,0,66,0,13,0,49,0
UA-71,2015-12-01,33,0,40,12,74,0,21,0,24,22,17,16,23,33,26,23,27,0,39,18,51,29,45,0,43,0,45,31,31,34
UA-71,2016-01-01,23,39,19,9,52,0,19,40,0,0,11,13,22,27,20,21,19,14,26,28,25,32,56,0,53,0,18,0,44,0
UA-71,2016-02-01,38,25,29,11,48,0,13,0,32,0,19,9,27,22,14,16,9,0,37,34,16,19,59,0,63,0,0,0,50,0
UA-71,2016-03-01,31,52,34,0,49,0,24,0,51,0,0,12,22,30,0,20,22,0,30,29,50,41,46,32,50,0,0,0,43,0
UA-71,2016-04-01,42,30,45,7,48,0,10,14,35,0,0,13,23,19,26,19,0,0,30,29,19,45,45,0,53,0,0,0,50,65
UA-71,2016-05-01,35,16,28,9,36,32,13,34,23,27,0,10,24,28,32,18,14,18,56,38,16,31,40,0,41,0,0,13,45,0
UA-71,2016-06-01,34,0,47,24,42,0,0,0,62,0,29,17,25,25,0,21,0,10,50,77,26,32,13,47,36,0,22,0,50,0
UA-71,2016-07-01,21,0,21,17,40,0,16,0,44,28,22,15,22,0,27,16,0,0,50,61,33,38,27,0,56,0,0,0,43,0
UA-71,2016-08-01,22,62,24,0,30,0,0,25,34,0,100,18,20,34,42,21,0,0,61,50,20,22,0,0,69,0,23,0,56,28
UA-71,2016-09-01,30,43,20,0,31,0,31,43,23,0,25,23,26,24,5,21,0,15,58,40,37,40,39,0,53,0,21,0,69,36
UA-71,2016-10-01,30,53,30,27,34,0,21,19,32,0,21,14,22,28,30,22,0,0,47,28,17,25,28,0,52,0,0,0,56,0
UA-71,2016-11-01,34,35,33,7,61,0,13,23,27,25,15,16,21,43,25,22,15,9,35,36,18,31,47,0,67,0,0,0,58,0
UA-71,2016-12-01,44,0,0,6,49,0,27,55,22,0,20,19,25,59,17,16,0,7,53,42,43,48,44,26,36,45,0,0,80,19
UA-71,2017-01-01,48,24,18,6,37,13,30,16,51,0,35,15,25,37,30,13,19,0,57,25,35,35,46,0,57,0,0,0,76,17
UA-71,2017-02-01,47,0,25,11,55,10,0,0,36,0,0,13,23,51,21,16,0,0,47,38,38,33,58,0,68,0,0,13,96,14
UA-71,2017-03-01,43,18,22,0,34,0,38,26,31,29,11,15,31,53,28,10,20,17,54,30,33,33,54,0,62,21,0,0,80,16
UA-71,2017-04-01,36,51,23,28,41,0,37,0,27,0,0,15,25,56,36,9,22,8,52,32,39,28,24,0,50,0,0,0,86,53
UA-71,2017-05-01,48,24,0,10,46,0,26,19,24,42,52,15,17,53,31,14,19,0,53,44,40,30,28,0,64,0,0,0,94,0
UA-71,2017-06-01,37,0,31,18,40,10,35,28,30,0,38,17,16,53,17,13,51,0,69,57,43,30,27,0,60,0,0,0,71,0
UA-71,2017-07-01,35,24,37,17,25,37,55,23,17,0,21,15,25,100,15,16,46,0,64,66,24,47,45,0,84,0,0,0,85,33
UA-71,2017-08-01,28,28,0,15,31,0,12,0,0,0,17,24,27,70,35,11,22,0,54,63,26,27,36,0,54,0,0,0,88,0
UA-71,2017-09-01,41,31,17,0,36,0,28,0,21,15,0,26,28,68,19,13,28,0,51,36,38,28,20,20,58,0,8,16,80,0
UA-71,2017-10-01,37,24,8,7,47,0,25,44,30,12,14,15,27,44,45,8,26,0,56,36,35,25,63,35,52,0,0,0,85,24
UA-71,2017-11-01,45,34,45,9,56,0,43,14,27,0,24,19,25,54,18,15,32,7,66,55,38,34,46,0,47,0,0,0,100,28
UA-71,2017-12-01,47,24,0,9,52,0,49,0,24,0,28,25,18,49,19,12,47,0,79,29,40,32,61,0,43,0,18,7,87,0
UA-71,2018-01-01,41,22,20,14,29,0,28,0,27,0,13,16,27,56,19,19,50,8,74,31,39,30,50,0,49,0,0,0,78,22
UA-71,2018-02-01,37,27,21,19,42,0,14,18,26,0,24,13,19,31,25,14,71,19,62,34,56,29,54,0,53,0,8,0,86,13
UA-71,2018-03-01,44,24,17,10,38,6,6,12,18,0,21,17,30,61,19,15,56,12,50,29,45,26,55,20,75,0,0,0,84,0
UA-71,2018-04-01,32,25,18,25,37,16,43,22,23,13,42,17,23,69,32,13,39,6,56,48,35,25,37,15,61,56,0,13,80,0
UA-71,2018-05-01,43,27,43,8,51,0,21,16,33,0,43,25,29,60,28,15,65,19,55,46,30,31,41,30,100,15,0,0,80,12
UA-71,2018-06-01,35,26,18,27,26,13,44,22,0,37,24,16,32,49,31,10,90,5,53,64,38,26,50,32,81,0,20,0,83,0
UA-71,2018-07-01,27,0,13,24,24,0,0,16,17,20,43,22,32,50,39,11,100,7,61,66,28,31,46,20,70,0,10,8,86,0
UA-71,2018-08-01,26,39,23,23,28,0,25,0,16,0,31,27,33,65,13,11,66,14,51,77,37,36,59,88,71,0,6,17,75,11
UA-71,2018-09-01,42,0,17,27,41,0,18,18,15,31,40,30,27,68,34,13,60,0,79,45,19,49,40,17,67,0,0,0,65,0
UA-71,2018-10-01,42,65,16,27,67,22,21,11,19,0,0,20,27,64,31,6,43,13,76,38,10,23,55,24,71,11,20,7,80,0
UA-71,2018-11-01,38,14,18,25,72,7,32,22,31,12,27,23,19,59,18,11,60,7,70,46,22,25,43,0,66,0,0,0,93,0
